year,first_name,middle_name,last_name,affiliation,original specialization,modified specializationmemoriam,email_affiliation,related_aff,umbrella_spec,,
2018,Ann,,Mullally,"[""Harvard Medical School, Brigham & Women's Hospital""]",['Internal Medicine'],['Internal Medicine'],['ASCI'],['Harvard University Affiliates*'],"['Broad Institute of Harvard and M.I.T.', 'Harvard Medical School', 'Harvard Medical School, Beth Israel Deaconess Medical Center', ""Harvard Medical School, Boston Children's Hospital"", ""Harvard Medical School, Brigham & Women's Hospital"", 'Harvard Medical School, Center For Blood Research', 'Harvard Medical School, Dana-Farber Cancer Institute', 'Harvard Medical School, Joslin Diabetes Center', 'Harvard Medical School, Massachusetts General Hospital', 'Harvard School of Public Health', 'Mount Auburn Hospital', 'Mass General Brigham']",,
2018,Peter,A.,Nigrovic,['Harvard Medical School'],"['Internal Medicine', 'Pediatrics', 'Rheumatology']","['Internal Medicine', 'Pediatrics', 'Rheumatology']",['ASCI'],['Harvard University Affiliates*'],"['Broad Institute of Harvard and M.I.T.', 'Harvard Medical School', 'Harvard Medical School, Beth Israel Deaconess Medical Center', ""Harvard Medical School, Boston Children's Hospital"", ""Harvard Medical School, Brigham & Women's Hospital"", 'Harvard Medical School, Center For Blood Research', 'Harvard Medical School, Dana-Farber Cancer Institute', 'Harvard Medical School, Joslin Diabetes Center', 'Harvard Medical School, Massachusetts General Hospital', 'Harvard School of Public Health', 'Mount Auburn Hospital', 'Mass General Brigham']",,
2018,John,Erik,Pandolfino,['Northwestern University Feinberg School of Medicine'],['Gastroenterology'],['Gastroenterology'],['ASCI'],['Northwestern University Affiliates*'],"['Northwestern Memorial Hospital', 'Northwestern University Feinberg School of Medicine']",,
2018,Eirini,P.,Papapetrou,['Icahn School of Medicine at Mount Sinai'],['Hematology'],['Hematology'],['ASCI'],['Mount Sinai Affiliates*'],"['Mount Sinai Hospital, Toronto', 'Icahn School of Medicine at Mount Sinai', 'Mount Sinai Beth Israel', 'Samuel Lunenfeld Research Institute of Mount Sinai Hospital']",,
2018,Ben,H.,Park,['Vanderbilt University School of Medicine'],"['Breast cancer', 'Genomics', 'Medical Oncology', 'Genetics']","['Breast cancer', 'Genomics', 'Medical Oncology', 'Genetics']",['ASCI'],[],[],,
2018,Sachin,,Patel,['Vanderbilt University School of Medicine'],['Psychiatry'],['Psychiatry'],['ASCI'],[],[],,
2018,Ganesh,V.,Raj,['University of Texas Southwestern Medical Center'],['Surgery'],['Surgery'],['ASCI'],[],[],,
2018,Rajat,,Rohatgi,['Stanford University School of Medicine'],['Medicine'],['Medicine'],['ASCI'],['Stanford University Affiliates*'],"['Stanford University School of Medicine', 'Stanford, Institute for Stem Cell Biology and Regenerative Medicine']",,
2018,Matthew,R.,Rosengart,['University of Pittsburgh School of Medicine'],['Surgery'],['Surgery'],['ASCI'],['University of Pittsburgh Affiliates*'],"[""University of Pittsburgh Children's Hospital"", 'University of Pittsburgh Medical Center', 'University of Pittsburgh School of Medicine', 'University of Pittsburgh School of Public Health']",,
2018,Joseph,S.,Ross,['Yale School of Medicine'],"['Health services research', 'Clinical trials', 'Health care disparities', 'Clinical research', 'Internal Medicine', 'Outcomes research']",['Internal Medicine'],['ASCI'],[],[],,
2018,Vijay,G.,Sankaran,"[""Harvard Medical School, Boston Children's Hospital""]",['Pediatrics'],['Pediatrics'],['ASCI'],['Harvard University Affiliates*'],"['Broad Institute of Harvard and M.I.T.', 'Harvard Medical School', 'Harvard Medical School, Beth Israel Deaconess Medical Center', ""Harvard Medical School, Boston Children's Hospital"", ""Harvard Medical School, Brigham & Women's Hospital"", 'Harvard Medical School, Center For Blood Research', 'Harvard Medical School, Dana-Farber Cancer Institute', 'Harvard Medical School, Joslin Diabetes Center', 'Harvard Medical School, Massachusetts General Hospital', 'Harvard School of Public Health', 'Mount Auburn Hospital', 'Mass General Brigham']",,
2018,Simone,,Sanna-Cherchi,['Columbia University College of Physicians & Surgeons'],['Medicine'],['Medicine'],['ASCI'],[],[],,
2018,Padmanee,,Sharma,['University of Texas MD Anderson Cancer Center'],['Oncology'],[],['ASCI'],[],[],,
2018,Donald,,Sheppard,['McGill University Faculty of Medicine'],['Infectious Disease'],['Infectious Disease'],['ASCI'],[],[],,
2018,Brad,,Spellberg,['University of Southern California Keck School of Medicine'],['Internal Medicine'],['Internal Medicine'],['ASCI'],[],[],,
2018,Charlotte,J.,Sumner,['Johns Hopkins University School of Medicine'],['Neurology'],['Neurology'],['ASCI'],['Johns Hopkins University Affiliates*'],"['Johns Hopkins Bloomberg School of Public Health', 'Johns Hopkins Medical Institutes', 'Johns Hopkins University School of Medicine']",,
2018,David,T.,Teachey,"[""Children's Hospital of Philadelphia""]",['Pediatrics'],['Pediatrics'],['ASCI'],[],[],,
2018,Amal,N.,Trivedi,['Brown University Medical School'],"['Internal Medicine', 'Health services research', 'Health care disparities']",['Internal Medicine'],['ASCI'],[],[],,
2018,Mintu,P.,Turakhia,['Stanford University School of Medicine'],"['Clinical trials', 'Cardiovascular Disease', 'Health services research', 'Outcomes research']",['Cardiovascular Disease'],['ASCI'],['Stanford University Affiliates*'],"['Stanford University School of Medicine', 'Stanford, Institute for Stem Cell Biology and Regenerative Medicine']",,
2018,Cameron,J.,Turtle,['Fred Hutchinson Cancer Research Center'],['Hematology'],['Hematology'],['ASCI'],[],[],,
2018,John,S.,Welch,['Washington University School of Medicine in St. Louis'],['Medical Oncology'],['Medical Oncology'],['ASCI'],[],[],,
2018,Robert,B.,West,['Stanford University School of Medicine'],['Pathology'],['Pathology'],['ASCI'],['Stanford University Affiliates*'],"['Stanford University School of Medicine', 'Stanford, Institute for Stem Cell Biology and Regenerative Medicine']",,
2018,Paul,B.,Yu,"[""Harvard Medical School, Brigham & Women's Hospital"", 'Harvard Medical School, Massachusetts General Hospital']","['Cardiovascular Medicine', 'Medicine']",['Medicine'],['ASCI'],['Harvard University Affiliates*'],"['Broad Institute of Harvard and M.I.T.', 'Harvard Medical School', 'Harvard Medical School, Beth Israel Deaconess Medical Center', ""Harvard Medical School, Boston Children's Hospital"", ""Harvard Medical School, Brigham & Women's Hospital"", 'Harvard Medical School, Center For Blood Research', 'Harvard Medical School, Dana-Farber Cancer Institute', 'Harvard Medical School, Joslin Diabetes Center', 'Harvard Medical School, Massachusetts General Hospital', 'Harvard School of Public Health', 'Mount Auburn Hospital', 'Mass General Brigham']",,
2018,Kareem,A.,Zaghloul,"['NIH, National Institute of Neurological Disorders and Stroke (NINDS)']",['Neurosurgery'],['Neurosurgery'],['ASCI'],['NIH Affiliates*'],"['NIH, Eunice Kennedy Shriver National Institute of Child Health and Human Development (NICHD)', 'NIH, National Cancer Institute (NCI)', 'NIH, National Center for Complementary and Integrative Health (NCCIH)', 'NIH, National Eye Institute (NEI)', 'NIH, National Heart, Lung, and Blood Institute (NHLBI)', 'NIH, National Human Genome Research Institute (NHGRI)', 'NIH, National Institute of Allergy and Infectious Diseases (NIAID)', 'NIH, National Institute of Arthritis and Musculoskeletal and Skin Diseases (NIAMS)', 'NIH, National Institute of Diabetes and Digestive and Kidney Diseases (NIDDK)', 'NIH, National Institute of Minority Health and Health Disparities', 'NIH, National Institute of Neurological Disorders and Stroke (NINDS)', 'NIH, National Institute on Aging (NIA)', 'NIH, National Institute on Alcohol Abuse and Alcoholism (NIAAA)']",,
2018,Ian,Harm,de Boer,['University of Washington School of Medicine'],['Nephrology'],['Nephrology'],['ASCI'],[],[],,
2019,Kjersti,M.,Aagaard,['Baylor College of Medicine'],"['Obstetrics and Gynecology', 'Clinical research', 'Clinical trials']",[],['ASCI'],[],[],,
2019,Michelle,A.,Albert,"['University of California, San Francisco, School of Medicine']","['Cardiovascular Disease', 'Outcomes research', 'Health care disparities', 'Clinical research']",['Cardiovascular Disease'],['ASCI'],[],[],,
2019,Laura,C.,Alonso,['Weill Cornell Medical College'],['Endocrinology'],['Endocrinology'],['ASCI'],[],[],,
2019,Joshi,,Alumkal,['University of Michigan Medical School'],['Internal Medicine'],['Internal Medicine'],['ASCI'],[],[],,
2019,Jintanat,,Ananworanich,['Bill and Melinda Gates Foundation'],['Pediatrics'],['Pediatrics'],['ASCI'],[],[],,
2019,Reza,,Ardehali,"['University of California, Los Angeles, David Geffen School of Medicine']",['Cardiology'],['Cardiology'],['ASCI'],[],[],,
2019,Maryam,M.,Asgari,"['Harvard Medical School, Massachusetts General Hospital']","['Dermatology', 'Surgery']","['Dermatology', 'Surgery']",['ASCI'],['Harvard University Affiliates*'],"['Broad Institute of Harvard and M.I.T.', 'Harvard Medical School', 'Harvard Medical School, Beth Israel Deaconess Medical Center', ""Harvard Medical School, Boston Children's Hospital"", ""Harvard Medical School, Brigham & Women's Hospital"", 'Harvard Medical School, Center For Blood Research', 'Harvard Medical School, Dana-Farber Cancer Institute', 'Harvard Medical School, Joslin Diabetes Center', 'Harvard Medical School, Massachusetts General Hospital', 'Harvard School of Public Health', 'Mount Auburn Hospital', 'Mass General Brigham']",,
2019,David,A.,Barbie,"['Harvard Medical School, Dana-Farber Cancer Institute']",['Oncology'],[],['ASCI'],['Harvard University Affiliates*'],"['Broad Institute of Harvard and M.I.T.', 'Harvard Medical School', 'Harvard Medical School, Beth Israel Deaconess Medical Center', ""Harvard Medical School, Boston Children's Hospital"", ""Harvard Medical School, Brigham & Women's Hospital"", 'Harvard Medical School, Center For Blood Research', 'Harvard Medical School, Dana-Farber Cancer Institute', 'Harvard Medical School, Joslin Diabetes Center', 'Harvard Medical School, Massachusetts General Hospital', 'Harvard School of Public Health', 'Mount Auburn Hospital', 'Mass General Brigham']",,
2019,Gregory,L.,Beatty,['University of Pennsylvania Perelman School of Medicine'],['Medical Oncology'],['Medical Oncology'],['ASCI'],[],[],,
2019,Eran,,Bendavid,['Stanford University School of Medicine'],['Internal Medicine'],['Internal Medicine'],['ASCI'],['Stanford University Affiliates*'],"['Stanford University School of Medicine', 'Stanford, Institute for Stem Cell Biology and Regenerative Medicine']",,
2019,Rachel,,Berger,"[""University of Pittsburgh Children's Hospital""]","['Health care disparities', 'Pediatrics']",['Pediatrics'],['ASCI'],['University of Pittsburgh Affiliates*'],"[""University of Pittsburgh Children's Hospital"", 'University of Pittsburgh Medical Center', 'University of Pittsburgh School of Medicine', 'University of Pittsburgh School of Public Health']",,
2019,Chetan,,Bettegowda,['Johns Hopkins University School of Medicine'],['Neurosurgery'],['Neurosurgery'],['ASCI'],['Johns Hopkins University Affiliates*'],"['Johns Hopkins Bloomberg School of Public Health', 'Johns Hopkins Medical Institutes', 'Johns Hopkins University School of Medicine']",,
2019,Ankit,,Bharat,['Northwestern University Feinberg School of Medicine'],['Surgery'],['Surgery'],['ASCI'],['Northwestern University Affiliates*'],"['Northwestern Memorial Hospital', 'Northwestern University Feinberg School of Medicine']",,
2019,Bibiana,,Bielekova,"['NIH, National Institute of Allergy and Infectious Diseases (NIAID)']",['Neurology'],['Neurology'],['ASCI'],['NIH Affiliates*'],"['NIH, Eunice Kennedy Shriver National Institute of Child Health and Human Development (NICHD)', 'NIH, National Cancer Institute (NCI)', 'NIH, National Center for Complementary and Integrative Health (NCCIH)', 'NIH, National Eye Institute (NEI)', 'NIH, National Heart, Lung, and Blood Institute (NHLBI)', 'NIH, National Human Genome Research Institute (NHGRI)', 'NIH, National Institute of Allergy and Infectious Diseases (NIAID)', 'NIH, National Institute of Arthritis and Musculoskeletal and Skin Diseases (NIAMS)', 'NIH, National Institute of Diabetes and Digestive and Kidney Diseases (NIDDK)', 'NIH, National Institute of Minority Health and Health Disparities', 'NIH, National Institute of Neurological Disorders and Stroke (NINDS)', 'NIH, National Institute on Aging (NIA)', 'NIH, National Institute on Alcohol Abuse and Alcoholism (NIAAA)']",,
2019,Marie,,Bleakley,['University of Washington School of Medicine'],['Pediatrics'],['Pediatrics'],['ASCI'],[],[],,
2019,Barry,,Borlaug,['Mayo Clinic'],['Internal Medicine'],['Internal Medicine'],['ASCI'],[],[],,
2019,Isaac,,Brownell,"['NIH, National Institute of Arthritis and Musculoskeletal and Skin Diseases (NIAMS)']",['Dermatology'],['Dermatology'],['ASCI'],['NIH Affiliates*'],"['NIH, Eunice Kennedy Shriver National Institute of Child Health and Human Development (NICHD)', 'NIH, National Cancer Institute (NCI)', 'NIH, National Center for Complementary and Integrative Health (NCCIH)', 'NIH, National Eye Institute (NEI)', 'NIH, National Heart, Lung, and Blood Institute (NHLBI)', 'NIH, National Human Genome Research Institute (NHGRI)', 'NIH, National Institute of Allergy and Infectious Diseases (NIAID)', 'NIH, National Institute of Arthritis and Musculoskeletal and Skin Diseases (NIAMS)', 'NIH, National Institute of Diabetes and Digestive and Kidney Diseases (NIDDK)', 'NIH, National Institute of Minority Health and Health Disparities', 'NIH, National Institute of Neurological Disorders and Stroke (NINDS)', 'NIH, National Institute on Aging (NIA)', 'NIH, National Institute on Alcohol Abuse and Alcoholism (NIAAA)']",,
2019,Carolyn,S.,Calfee,"['University of California, San Francisco, School of Medicine']","['Critical Care Medicine', 'Pulmonology', 'Internal Medicine']","['Critical Care Medicine', 'Pulmonology', 'Internal Medicine']",['ASCI'],[],[],,
2019,Marina,Fernandes De Barros,Caskey,['The Rockefeller University'],['HIV'],[],['ASCI'],[],[],,
2019,Ronald,,Chen,['University of Kansas School of Medicine'],"['Health care disparities', 'Radiation Oncology', 'Health services research', 'Outcomes research']",['Radiation Oncology'],['ASCI'],[],[],,
2019,Stuart,A.,Cook,['Duke-NUS Medical School'],['Cardiology'],['Cardiology'],['ASCI'],['Duke University Affiliates*'],"['Duke University and Health System', 'Duke University Medical Center', 'Duke University School of Medicine', 'Duke-NUS Medical School']",,
2019,Kelly,,Dooley,['Johns Hopkins University School of Medicine'],['Infectious Disease'],['Infectious Disease'],['ASCI'],['Johns Hopkins University Affiliates*'],"['Johns Hopkins Bloomberg School of Public Health', 'Johns Hopkins Medical Institutes', 'Johns Hopkins University School of Medicine']",,
2019,Todd,,Druley,['Washington University School of Medicine in St. Louis'],"['Biotechnology', 'Molecular Biology', 'Genomics', 'Medical Oncology', 'Genetics', 'Cancer genetics', 'Developmental Biology', 'Hematology', 'Pediatrics', 'Medical Genetics', 'Oncology', 'Cancer biology', 'Medicine']","['Genomics', 'Medical Oncology', 'Genetics', 'Hematology', 'Pediatrics', 'Medicine']",['ASCI'],[],[],,
2019,Kafui,,Dzirasa,['Duke University Medical Center'],['Psychiatry'],['Psychiatry'],['ASCI'],['Duke University Affiliates*'],"['Duke University and Health System', 'Duke University Medical Center', 'Duke University School of Medicine', 'Duke-NUS Medical School']",,
